season,episode,title,scene,speaker,line,
2,11,Booze Cruise,698,Captain Jack,"Okay, all right! Welcome aboard! I am your captain, Captain Jack.",
2,11,Booze Cruise,698,Michael,"And I am the regional manager of Dunder-Mifflin, Michael Scott. Welcome, welcome!",
2,11,Booze Cruise,698,Captain Jack,Okay! So...,
2,11,Booze Cruise,698,Michael,Okay! So...,
2,11,Booze Cruise,698,Captain Jack,Please. The life preservers.,
2,11,Booze Cruise,698,Michael,Right.,
2,11,Booze Cruise,698,Captain Jack,"They are located underneath the seats, all along the border of the boat.",
2,11,Booze Cruise,698,Michael,"But don't worry, you are not going to be needing life preservers tonight.",
2,11,Booze Cruise,698,Captain Jack,"Well, we might, okay? Please let me finish, okay? Thank you. So, the Coast Guard requires that I tell you where the safety exits are. On this ship, it's very easy. Anywhere over the side.  Not only am I your ship captain, I am also your party captain! Whoo! We're gonna get it going in just a few minutes here...",
2,11,Booze Cruise,698,Michael,I'm your party captain too! And you are gonna put on your dancing shoes later on! So we are gonna...,
2,11,Booze Cruise,698,Captain Jack,"Okay, Michael, if you don't mind...",
2,11,Booze Cruise,698,Michael,Rock it!,
2,11,Booze Cruise,698,Captain Jack,"Please, okay?",
2,11,Booze Cruise,698,Michael,"If the boat's a-rockin', don't come knockin'!",
2,11,Booze Cruise,698,Captain Jack,Michael.,
2,11,Booze Cruise,698,Michael,Yep.,
2,11,Booze Cruise,698,Captain Jack,"Your company's employees are not the only people on the boat tonight, okay?",
2,11,Booze Cruise,698,Michael,We're all gonna have a good time tonight!,
2,11,Booze Cruise,698,Captain Jack,Why don't you let me and my crew do our job. You just sit back and have a good time. All right?,
2,11,Booze Cruise,698,Michael,Hm? Okay. Yep.,
2,11,Booze Cruise,699,Katy,"You guys, it's like we're in high school and we're at the cool table. Right?",
2,11,Booze Cruise,699,Roy,Yeah.,
2,11,Booze Cruise,699,Katy,"Pam, were you a cheerleader?",
2,11,Booze Cruise,699,Roy,"No, she was totally Miss Artsy-Fartsy in high school. She wore the turtleneck and everything!",
2,11,Booze Cruise,699,Katy,That's hilarious.,
2,11,Booze Cruise,699,Jim,"It's not hilarious, but...",
2,11,Booze Cruise,699,Roy,Where did you go to school?,
2,11,Booze Cruise,699,Katy,Bishop O'Hara.,
2,11,Booze Cruise,699,Roy,"Piss slop who cares-a? We played you! You... you really look familiar. Did you... you cheered for them, didn't you?",
2,11,Booze Cruise,699,Jim,"Um, no.",
2,11,Booze Cruise,699,Katy,"Yes, I did!  A-W-E-S-O-M-E! Awesome! Awesome is what we are! We're the football superstars! A-W-E-S-O-M-E!",
2,11,Booze Cruise,699,Roy,I remember that! We crushed you like 42-10!,
2,11,Booze Cruise,700,Michael,Having fun?,
2,11,Booze Cruise,700,Brenda,Yeah. Everybody's really nice.,
2,11,Booze Cruise,700,Michael,"Good. Well, that is what Scranton is all about. Not like you New Yawkers.",
2,11,Booze Cruise,700,Brenda,When are you going to start the presentation?,
2,11,Booze Cruise,700,Michael,"Well, we already sort of started it back at the office and on the dock with the Gilligan thing, so... right now, I was thinking. Yes. Okay, listen up all you Dunder-Mifflinites! I would like to talk to you all about life preservers. Now, one important life preserver in business is IT support.",
2,11,Booze Cruise,700,Captain Jack,"Not now, Mike, we're doing the limbo! That's right, partiers, it's time to limbo, limbo, limbo!",
2,11,Booze Cruise,700,Michael,"So, okay.",
2,11,Booze Cruise,700,Dwight,"Limbo, whoo!",
2,11,Booze Cruise,700,Captain Jack,All right! I need a volunteer to come up here and hold my stick. Who's it gonna be?,
2,11,Booze Cruise,700,Meredith,Me.,
2,11,Booze Cruise,700,Captain Jack,Okay...,
2,11,Booze Cruise,700,Dwight,"Me! Me, me, me.",
2,11,Booze Cruise,700,Captain Jack,Uh... usually it's a woman.,
2,11,Booze Cruise,700,Dwight,I'm stronger.,
2,11,Booze Cruise,700,Captain Jack,"Hey, I got an idea! How would you like to steer the ship, Dwight?",
2,11,Booze Cruise,701,Captain Jack,Keep us on a steady course. Keep a sharp eye out. I'm counting on you!,
2,11,Booze Cruise,702,Dwight,"I was the youngest pilot in Pan Am history. When I was four, the pilot let me ride in the cockpit and fly the plane with him. And I was four. And I was great. And I would have landed it, but my dad wanted us to go back to our seats.",
2,11,Booze Cruise,703,Captain Jack,"All right, all right, that was great! Now it's time for the dance contest!",
2,11,Booze Cruise,703,Michael,"But before that, I have to do my presentation.",
2,11,Booze Cruise,703,Captain Jack,Nope! Dance contest!,
2,11,Booze Cruise,703,Michael,"All right, we'll have a motivational dance contest! Hit it! Yeah, okay, dancing! It is a primal art form used in ancient times to express yourself with the body and communicate!",
2,11,Booze Cruise,704,Michael,Sometimes you have to take a break from being the kind of boss that's always trying to teach people things. Sometimes you have to just be the boss of dancing.,
2,11,Booze Cruise,705,Dwight, What do you do with a drunken sailor? What do you do with a drunken sailor? What do you do with a drunken sailor early in the morning?,
2,11,Booze Cruise,705,Angela,"Hey, come inside and talk to me.",
2,11,Booze Cruise,705,Dwight,"I can't. Do you want us to run aground, woman?!",
2,11,Booze Cruise,706,Darryl and Katy, Snorkel shot! Snorkel shot!,
2,11,Booze Cruise,706,Roy,"Whoo! Who's next? Come on, Pam! Come on! Come on!",
2,11,Booze Cruise,706,Pam,"No, I'm not going to do that.",
2,11,Booze Cruise,706,Roy,Come on!,
2,11,Booze Cruise,706,Darryl,That's what I'm talking about!,
2,11,Booze Cruise,706,Pam,"Hey, why don't we find like a quieter place to hang out?",
2,11,Booze Cruise,706,Roy,I've just gotta wait for Darryl to do his shot. Just a minute. Come on!  Darryl! Darryl!,
2,11,Booze Cruise,707,Pam,It's getting kind of rowdy down there.,
2,11,Booze Cruise,707,Jim,Yeah.  Darryl! Darryl! Darryl!,
2,11,Booze Cruise,707,Pam,Sometimes I just don't get Roy.,
2,11,Booze Cruise,707,Jim,Well...,
2,11,Booze Cruise,707,Pam,"I mean, I don't know. So... what's it like dating a cheerleader?",
2,11,Booze Cruise,707,Jim,"Oh, um... ",
2,11,Booze Cruise,707,Pam,I'm cold.,
2,11,Booze Cruise,708,Captain Jack,"So, what's this presentation all about?",
2,11,Booze Cruise,708,Michael,"Ah! See, this is of general interest. It is about priorities and making decisions, using the boat as an analogy. What is important to you? If the boat is sinking, what do you save?",
2,11,Booze Cruise,708,Captain Jack,Women and children.,
2,11,Booze Cruise,708,Michael,"No, no. Salesmen and profit centers.",
2,11,Booze Cruise,708,Captain Jack,That's a stupid analogy.,
2,11,Booze Cruise,708,Michael,"Okay, well, obviously you don't know anything about leadership.",
2,11,Booze Cruise,708,Captain Jack,"Well, I was the captain of a PC-1 Cyclone Coastal Patrol Boat during Desert Storm.",
2,11,Booze Cruise,708,Dwight,Wow. You should be the motivational speaker.,
2,11,Booze Cruise,708,Michael,Okay.,
2,11,Booze Cruise,708,Dwight,"Yeah. He gives me real responsibility, Michael. Captain Jack delegates. He's let me steer the ship for the last hour.",
2,11,Booze Cruise,709,Katy,I'd like to be engaged. How did you manage to pull that off?,
2,11,Booze Cruise,709,Pam,"Uh, I've been engaged for three years, and there's no end in sight. So... you don't wanna ask my advice.",
2,11,Booze Cruise,710,Captain Jack,"Suppose your office building's on fire. Jim, who would you save?",
2,11,Booze Cruise,710,Jim,"Um... let's see, uh... The customer. Because the customer is king.",
2,11,Booze Cruise,710,Michael,"Not what I was looking for, but a good thought.",
2,11,Booze Cruise,710,Captain Jack,He's just sucking up!,
2,11,Booze Cruise,710,Roy,"When you were in the Navy, did you ever almost die?",
2,11,Booze Cruise,710,Captain Jack,"Oh yeah, oh yeah. And I wasn't thinking about some customer. I was thinking about my first wife. The day I got back on shore, I married her.",
2,11,Booze Cruise,711,Jim,You know what? I would save the receptionist. I just wanted to clear that up.,
2,11,Booze Cruise,712,Roy,"Hello, everybody, could I have your attention for just a second? Could you listen to me for a second? We were up at the front, and we were talking about what's really important, and... Pam, I think enough is enough. I think we should set a date for our wedding. How about June 10th? Come on, let's do it! Come on, Pam!",
2,11,Booze Cruise,713,Michael,"I don't want to take credit for this, but Roy and I were just having a conversation about making commitments and making choices. Right? Did I motivate you?",
2,11,Booze Cruise,713,Roy,"No, it was Captain Jack.",
2,11,Booze Cruise,713,Michael,"Well... could have been either one of us, because we were pretty much saying the same thing. Congratulations. That is great!",
2,11,Booze Cruise,713,Captain Jack,"We gotta celebrate! Hey, I got an idea, I got an idea. I can marry you right now, as captain of the ship!",
2,11,Booze Cruise,713,Michael,Yes! I can marry you as regional manager of Dunder-Mifflin!,
2,11,Booze Cruise,713,Pam,"No, no, I want my mom and dad to be there.",
2,11,Booze Cruise,713,Michael,Then I'll give you away!,
2,11,Booze Cruise,713,Pam,"No, thank you.",
2,11,Booze Cruise,714,Katy,Do you think that'll ever be us?,
2,11,Booze Cruise,714,Jim,No.,
2,11,Booze Cruise,714,Katy,What is wrong with you? Why did you even bring me here tonight?,
2,11,Booze Cruise,714,Jim,I don't know. Let's break up.,
2,11,Booze Cruise,714,Katy,Whoa. What?,
2,11,Booze Cruise,715,Captain Jack,This is where Captain Jack drives the boat.,
2,11,Booze Cruise,715,Meredith,Wow!,
2,11,Booze Cruise,716,Dwight,Seasick? Captain Jack says you should look at the Moon.,
2,11,Booze Cruise,716,Michael,Captain Jack is a fart face. I'm on medication.,
2,11,Booze Cruise,716,Brenda,Really? What?,
2,11,Booze Cruise,716,Michael,"Vomicillin. Okay. All right. It's time to be boss. It's time to motivate. Let's blow some minds here. Okay, guys, guys, cool it. Everybody, Dunder-Mifflin Scranton employees, Brenda, I have some very, very urgent news I need to tell everybody right now. Listen up. The ship is sinking! Okay? We're going down, right now. Just wrap your heads around the reality of that. Shh, please! Everybody, it's my turn now, okay? Captain Jack is gone. In five minutes, this ship is going to be at the bottom of the lake! And there aren't enough spaces on the lifeboat! Who are we gonna save? Do we save sales? Do we save customer service? Do we save accounting? This is a business scenario. Right? It's a scary... it's a...",
2,11,Booze Cruise,716,Captain Jack,Hey! Hey! What the hell is going on here?,
2,11,Booze Cruise,716,Michael,"It's a predicament, and it's something that each and every one of us has to think about.",
2,11,Booze Cruise,717,Michael,"I'm in the brig. See? The boat's not as corporate-friendly as advertised. What was the deal with the guy jumping overboard? What was... if he had just waited and heard what I had to say, he would be motivated right now and not all wet.",
2,11,Booze Cruise,718,Michael,Is somebody there?,
2,11,Booze Cruise,718,Jim,What happened to you?,
2,11,Booze Cruise,718,Michael,Captain Jack has a problem with authority.,
2,11,Booze Cruise,718,Jim,"Oh, right, because you announced that his ship was sinking?",
2,11,Booze Cruise,718,Michael,"He just totally lost it. If you ask me, he caused the panic.",
2,11,Booze Cruise,718,Jim,What a night.,
2,11,Booze Cruise,718,Michael,"Well, it's nice for you. Your friend got engaged.",
2,11,Booze Cruise,718,Jim,She was always engaged.,
2,11,Booze Cruise,718,Michael,Roy said the first one didn't count.,
2,11,Booze Cruise,718,Jim,"That's... great. You know, to tell the truth, I used to have a big thing for Pam, so...",
2,11,Booze Cruise,718,Michael,"Really? You're kidding me. You and Pam? Wow. I would have never have put you two together. You really hid it well. God! I usually have a radar for stuff like that. You know, I made out with Jan...",
2,11,Booze Cruise,718,Jim,"Yeah, I know.",
2,11,Booze Cruise,718,Michael,"Yeah? Yep. Well, Pam is cute.",
2,11,Booze Cruise,718,Jim,"Yeah. She's really funny, and she's warm. And she's just... well, anyway.",
2,11,Booze Cruise,718,Michael,"Well, if you like her so much, don't give up.",
2,11,Booze Cruise,718,Jim,She's engaged.,
2,11,Booze Cruise,718,Michael,BFD. Engaged ain't married.,
2,11,Booze Cruise,718,Jim,Huh.,
2,11,Booze Cruise,718,Michael,"Never, ever, ever give up.",
2,11,Booze Cruise,719,Dwight,"Don't worry, Michael. I'm taking us to shore.",
2,11,Booze Cruise,719,Michael,"It's a fake wheel, dummy.",
2,12,The Injury,720,Oscar,"...Lord of the Rings trilogy, if you see it back to back, it's really long. But it's good.",
2,12,The Injury,720,Jim," Yeah, that's right.",
2,12,The Injury,721,Pam,"Dunder Mifflin, this is Pam.",
2,12,The Injury,721,Michael,Pam! It's Michael. Help me! I need help right now.,
2,12,The Injury,721,Pam,"Michael, what's wrong?",
2,12,The Injury,721,Michael,"I'm hurt, I have hurt myself. Oh my God!",
2,12,The Injury,721,Pam,"Ok, wait wait wait wait...",
2,12,The Injury,721,Michael,"Ungh, this is not looking good Pam!",
2,12,The Injury,721,Pam,"Michael, do you need me to call an ambulance?!",
2,12,The Injury,721,Michael,"No, I want you to pick me up.",
2,12,The Injury,721,Jim,What?,
2,12,The Injury,721,Pam,Ok...,
2,12,The Injury,721,Jim,What's going on?,
2,12,The Injury,721,Pam,"Wait a second, I thought you said that you were hurt.",
2,12,The Injury,721,Michael,I am hurt. I hurt my foot.,
2,12,The Injury,721,Jim,I'm sorry? Pam.,
2,12,The Injury,721,Jim,What is going on?,
2,12,The Injury,721,Michael,I want to come to work. But I need you to come and pick me up. ,
2,12,The Injury,721,Michael,OH GOD!,
2,12,The Injury,721,Jim,"Hey, whoa, Michael...",
2,12,The Injury,721,Michael,Oh God!,
2,12,The Injury,721,Jim,"It's, okay, it's Jim. Just say again, uh, really loudly what happened.",
2,12,The Injury,721,Michael,"OK, buhhhh, I burned my foot very badly on my Foreman Grill and I now need someone to come and bring me into work.",
2,12,The Injury,722,Michael,"I enjoy having breakfast in bed. I like waking up to the smell of bacon, sue me. And since I don't have a butler, I have to do it myself. So, most nights before I go to bed, I will lay six strips of bacon out on my George Foreman Grill. Then I go to sleep. When I wake up, I plug in the grill, I go back to sleep again. Then I wake up to the smell of crackling bacon. It is delicious, it's good for me. It's the perfect way to start the day. Today I got up, I stepped onto the grill and it clamped down on my foot... that's it. I don't see what's so hard to believe about that.",
2,12,The Injury,723,Michael,"Pam, could you come get me?!",
2,12,The Injury,723,Pam,"Uh, I have to stay here and answer the phone.",
2,12,The Injury,723,Michael,"Ok, could someone come and get me please, Ryan?",
2,12,The Injury,723,Phyllis,"Michael, you should stay home and rest.",
2,12,The Injury,723,Michael,There's no toilet paper here. Could Ryan... tell Ryan to bring toilet paper. Could you tell 'em that?,
